LABEL,TRACK_INDEX,TRACK_ID,DIVISION_TIME_MEAN,DIVISION_TIME_STD,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Mean cell division time,Std cell division time,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,Mean div. time,Std div. time,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,(sec),(sec),,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_644,27,27,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,0.4410119876265526,0.5211959853768349,4.368985328071875,50.46186621112563,30.512778082856727,0.0,56.49123116539693,56.94306170945552,56.039400621338345,56.94306170945552,0.6389848833020689,0.6466666658719381,4.529692752676864,4.368985328071875,0.9645213409871967,54.48699803766636,0.9645213409871966,13.32838607342884
Track_645,28,28,NaN,NaN,15,0,0,0,0,0,0.561287984251976,0.561287984251976,1.122575968503952,23.602473582514875,10.058063389717667,11.490192360062965,0.0,49.78370656349997,62.52195292112359,11.475584239756998,50.8228053211,12.355690301437786,0.9826666712760925,27.94299630561876,23.78668718768446,0.8446650933339208,42.050559150967224,0.8446650933339207,7.058081834407768
Track_646,29,29,NaN,NaN,20,1,0,0,0,2,0.841931976377964,0.4811039865016937,1.3230359628796577,18.479632418033383,12.91937300739483,38.91703804182974,0.0,57.41149812863747,115.65880316061693,16.727156725004694,59.903798948873096,21.93416480867607,0.8400000035762787,45.07434294668291,19.943594055142253,0.40998118241884046,21.949080135349817,0.38231157260815984,15.269592026005142
Track_647,30,30,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,0.6815639808773994,0.841931976377964,9.24590061808078,12.312283521640135,0.7988769189676395,0.0,61.33299442871163,72.66926067254805,42.72385352173885,69.9918101698371,13.561059205892098,0.9740000128746032,9.835849374579778,9.24590061808078,0.9400205580594098,57.654275650332174,0.9400205580594098,7.9605532247976605
Track_648,31,31,NaN,NaN,6,1,0,0,0,2,0.280643992125988,0.6815639808773994,0.9622079730033875,5.1229877433928035,2.733759964961274,19.828415045909082,0.0,48.85037650576504,64.1708542510523,26.281930641891897,48.50484175657494,15.11901978120644,0.828333338101705,11.899936467059302,5.1229877433928035,0.43050547014044604,18.254400190733346,0.3736798259595618,21.169655210187717
Track_649,32,32,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,0.6815639808773994,0.8820239752531052,5.701784621712361,26.402160830348055,21.179414154514756,0.0,30.819975456270654,39.09240569219555,24.032346115314606,29.78896939092529,5.678148123464709,0.625,6.178172106623404,5.701784621712361,0.9228918397400543,28.443503849580946,0.9228918397400544,16.301613770937564
Track_650,33,33,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,0.7617479786276817,0.9221159741282463,7.281688017441419,41.79906858764052,3.0740871943537655,0.0,45.52521478781198,57.26860496973868,38.26648160323094,48.037465410551945,9.052891616225539,0.9080000042915344,7.300787440254068,7.281688017441419,0.9973839229029815,45.40611731606874,0.9973839229029814,2.765261635970495
Track_651,34,34,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.8018399775028229,0.841931976377964,1.1812776521364567,59.67717022201825,4.345099149789425,0.0,29.464174530567057,29.464174530567057,29.464174530567057,29.464174530567057,NaN,0.9900000095367432,1.1812776521364567,1.1812776521364567,1.0,29.464174530567057,1.0,NaN
Track_652,35,35,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,0.7617479786276817,0.841931976377964,0.11492944648361074,0.5178763834714611,13.492277633811938,0.0,50.576122261223425,51.02047509928419,50.13176942316266,51.02047509928419,0.6284098100645109,0.8499999841054281,4.055395673611941,2.0455128302896686,0.02833988486781827,1.4333214819437727,0.028339884867818275,77.01528751882364
Track_653,36,36,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,0.7617479786276817,0.8820239752531052,3.297222164515006,26.78541693452195,19.917187699172672,0.0,29.197759973816474,36.31390471753218,20.559715791711117,30.71965941220612,7.986598187153515,0.6499999910593033,3.511789680080674,3.297222164515006,0.9389008069638332,27.4138004009526,0.9389008069638333,15.95758887914661
Track_654,37,37,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.4811039865016937,0.5211959853768349,0.5506244847863145,58.6332016445004,41.12290385035975,0.0,13.734024250103596,13.734024250103596,13.734024250103596,13.734024250103596,NaN,0.6150000095367432,0.5506244847863145,0.5506244847863145,1.0,13.734024250103596,1.0,NaN
Track_655,38,38,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,1.0022999718785286,1.1626679673790932,9.28891524164221,17.141875898535112,45.57306168266424,0.0,58.66543080243069,78.29391588531449,47.839618182579706,59.34111057047036,14.056687017149903,0.9239999890327454,9.408057542962887,9.28891524164221,0.9873361423676884,57.92250013881048,0.9873361423676883,3.112951282077549
