NAME,ASSOCIATION,EXPERIMENT,IMAGE,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b246,0,WT_swarmer,agar_4,(x=68.73 y=37.35),1,1,0.5196383,1.5545801,0.36809015,3.6405933,
b247,0,WT_swarmer,agar_4,(x=69.04 y=74.00),1,1,0.64111096,1.9522667,0.35331744,4.1711287,
b248,0,WT_swarmer,agar_4,(x=68.94 y=28.43),1,1,0.3142219,1.2935328,0.2611039,3.6864307,
b249,0,WT_swarmer,agar_4,(x=70.04 y=70.26),1,1,0.39816564,1.2400118,0.35674465,3.8410382,
b250,0,WT_swarmer,agar_4,(x=69.58 y=33.88),1,1,0.4225547,1.6652424,0.2696174,3.7331486,
b251,0,WT_swarmer,agar_4,(x=70.90 y=44.46),1,1,0.43569455,1.5080673,0.30623752,3.7806177,
b252,0,WT_swarmer,agar_4,(x=71.06 y=59.11),1,1,0.5562219,1.5348938,0.39630452,4.024446,
b253,0,WT_swarmer,agar_4,(x=71.22 y=62.27),1,1,0.45942187,1.7146499,0.28263146,3.652587,
b254,0,WT_swarmer,agar_4,(x=71.38 y=46.17),1,1,0.38757813,1.5035709,0.27302632,4.045597,
b255,0,WT_swarmer,agar_4,(x=71.29 y=68.14),1,1,0.61596566,1.8631881,0.35848278,3.895082,
b256,0,WT_swarmer,agar_4,(x=72.45 y=40.98),1,1,0.4712383,1.6824907,0.29734862,3.7406535,
b257,0,WT_swarmer,agar_4,(x=72.64 y=61.62),1,1,0.88254374,2.352657,0.4010102,4.310676,
b258,0,WT_swarmer,agar_4,(x=72.58 y=74.79),1,1,0.4235,1.5919136,0.28057644,3.600362,
b259,0,WT_swarmer,agar_4,(x=73.07 y=39.29),1,1,0.6888492,1.8822411,0.396602,3.947943,
b260,0,WT_swarmer,agar_4,(x=72.99 y=74.24),1,1,0.39854375,1.6261748,0.2572247,3.5851274,
b261,0,WT_swarmer,agar_4,(x=73.14 y=38.07),1,1,0.6769383,2.0487354,0.3572718,4.1739097,
b262,0,WT_swarmer,agar_4,(x=73.32 y=43.87),1,1,0.56851095,1.9522482,0.30488542,3.6695743,
b263,0,WT_swarmer,agar_4,(x=73.02 y=62.98),1,1,0.52030003,1.7165622,0.3285775,4.0843196,
b264,0,WT_swarmer,agar_4,(x=73.18 y=32.53),1,1,0.3261328,1.4120951,0.24357973,3.9756293,
b265,0,WT_swarmer,agar_4,(x=73.93 y=56.51),1,1,0.7728875,2.048917,0.40827382,4.4250183,
b266,0,WT_swarmer,agar_4,(x=73.70 y=41.00),1,1,0.55574924,1.6455575,0.36920798,3.9433064,
b267,0,WT_swarmer,agar_4,(x=74.04 y=75.13),1,1,0.8337656,2.2369587,0.40044862,4.346371,
b268,0,WT_swarmer,agar_4,(x=74.02 y=63.64),1,1,0.36337814,1.4024166,0.27503136,3.9964855,
b269,0,WT_swarmer,agar_4,(x=74.51 y=57.61),1,1,0.80956566,2.1163628,0.41171935,4.390346,
b270,0,WT_swarmer,agar_4,(x=74.65 y=53.57),1,1,0.41177812,1.4194404,0.30514732,4.087318,
b272,0,WT_swarmer,agar_4,(x=74.48 y=31.73),1,1,0.2901164,1.3481829,0.22887497,3.429597,
b273,0,WT_swarmer,agar_4,(x=74.75 y=63.30),1,1,0.42217657,1.5589279,0.28651655,4.200447,
b274,0,WT_swarmer,agar_4,(x=75.06 y=30.61),1,1,0.21761094,1.6507958,0.13330124,3.3083057,
b275,0,WT_swarmer,agar_4,(x=75.12 y=13.12),1,1,0.57994926,2.123536,0.28639483,3.5254922,
b276,0,WT_swarmer,agar_4,(x=75.51 y=70.54),1,1,0.629011,2.0513756,0.3313261,4.146095,
b277,0,WT_swarmer,agar_4,(x=75.99 y=49.55),1,1,0.82166564,1.9527428,0.4668582,4.0608563,
b472,0,WT_swarmer,agar_4,(x=0.82 y=40.39),2,1,0.43505055,1.7772992,0.2571251,5.047462,
b473,0,WT_swarmer,agar_4,(x=1.62 y=19.00),2,1,0.5558962,1.6852318,0.36051548,5.0033894,
b474,0,WT_swarmer,agar_4,(x=1.62 y=41.03),2,1,0.410886,1.7710928,0.24369185,4.324465,
b475,0,WT_swarmer,agar_4,(x=1.24 y=11.69),2,1,0.16918361,0.9312323,0.18855482,3.7370183,
b476,0,WT_swarmer,agar_4,(x=1.50 y=44.54),2,1,0.35044506,1.3796977,0.27024168,4.8609996,
b477,0,WT_swarmer,agar_4,(x=1.57 y=21.07),2,1,0.19335629,0.9376806,0.21400931,4.416685,
b479,0,WT_swarmer,agar_4,(x=2.89 y=32.60),2,1,0.32629824,1.4542513,0.2401974,4.8531737,
b480,0,WT_swarmer,agar_4,(x=2.86 y=30.48),2,1,0.4954767,1.7813096,0.29217753,4.3105283,
b481,0,WT_swarmer,agar_4,(x=3.12 y=66.29),2,1,0.6888315,1.8981853,0.3932699,5.4267845,
b482,0,WT_swarmer,agar_4,(x=3.15 y=64.51),2,1,0.39874464,1.5482509,0.27200562,5.2382116,
b483,0,WT_swarmer,agar_4,(x=3.56 y=68.46),2,1,0.7976547,2.0912879,0.41043615,5.3336315,
b484,0,WT_swarmer,agar_4,(x=3.53 y=54.83),2,1,0.5075442,1.9329383,0.2767436,4.849592,
b485,0,WT_swarmer,agar_4,(x=3.81 y=31.47),2,1,0.24169868,1.1689446,0.21955448,4.1138234,
b486,0,WT_swarmer,agar_4,(x=4.04 y=29.57),2,1,0.2900337,1.4060874,0.21744184,3.789207,
b487,0,WT_swarmer,agar_4,(x=3.88 y=34.29),2,1,0.26582187,1.2405355,0.2303744,4.5166554,
b488,0,WT_swarmer,agar_4,(x=4.07 y=63.32),2,1,0.58003193,1.5368949,0.41300008,4.8573794,
b489,0,WT_swarmer,agar_4,(x=4.46 y=24.28),2,1,0.38670963,1.6581471,0.24462172,4.473215,
b490,0,WT_swarmer,agar_4,(x=5.23 y=60.06),2,1,0.62836105,1.8959329,0.35920075,5.11554,
b491,0,WT_swarmer,agar_4,(x=4.26 y=30.62),2,1,0.120864116,0.9091873,0.13794786,3.9568753,
b492,0,WT_swarmer,agar_4,(x=4.78 y=33.81),2,1,0.20544595,1.0589646,0.19564645,4.2634597,
b493,0,WT_swarmer,agar_4,(x=5.09 y=51.47),2,1,0.49547374,1.6503198,0.32812765,4.718526,
b494,0,WT_swarmer,agar_4,(x=6.12 y=45.46),2,1,0.38679826,1.6445684,0.24664152,4.001184,
b496,0,WT_swarmer,agar_4,(x=6.86 y=49.85),2,1,0.47135645,1.6127107,0.308613,4.7298565,
b497,0,WT_swarmer,agar_4,(x=6.62 y=64.56),2,1,0.6406147,1.979359,0.3484808,5.4388824,
b498,0,WT_swarmer,agar_4,(x=6.87 y=60.93),2,1,0.7614492,1.9392513,0.42279708,5.1879983,
b499,0,WT_swarmer,agar_4,(x=6.69 y=36.93),2,1,0.25375733,1.2756257,0.20085321,4.2584815,
b500,0,WT_swarmer,agar_4,(x=6.98 y=27.68),2,1,0.29005733,1.3033046,0.2392123,4.1695366,
b501,0,WT_swarmer,agar_4,(x=7.14 y=34.24),2,1,0.19328097,1.0725914,0.1817964,4.7031693,
b502,0,WT_swarmer,agar_4,(x=7.70 y=33.52),2,1,0.37460372,1.6739548,0.23755991,4.419758,
b503,0,WT_swarmer,agar_4,(x=8.78 y=58.89),2,1,0.6647674,1.8589716,0.3874786,4.8222027,
b504,0,WT_swarmer,agar_4,(x=8.47 y=24.30),2,1,0.39874464,1.6066511,0.2621191,4.1483507,
b506,0,WT_swarmer,agar_4,(x=9.73 y=52.27),2,1,0.65250194,2.4631429,0.2750408,4.796218,
b507,0,WT_swarmer,agar_4,(x=9.24 y=57.25),2,1,0.7130965,2.231031,0.3433238,4.807977,
b508,0,WT_swarmer,agar_4,(x=9.81 y=60.58),2,1,0.3988037,1.4754573,0.28935355,4.771128,
b509,0,WT_swarmer,agar_4,(x=10.25 y=54.21),2,1,0.44727463,1.4185405,0.34806457,4.82329,
b510,0,WT_swarmer,agar_4,(x=10.32 y=65.69),2,1,0.60407835,1.719123,0.38149574,4.551021,
b511,0,WT_swarmer,agar_4,(x=10.71 y=66.61),2,1,0.5802328,2.170374,0.27909067,4.837093,
b512,0,WT_swarmer,agar_4,(x=10.49 y=51.72),2,1,0.2779219,1.0479026,0.28850687,4.7048798,
b513,0,WT_swarmer,agar_4,(x=11.15 y=69.31),2,1,0.59204924,1.8102095,0.3567582,4.8673644,
b514,0,WT_swarmer,agar_4,(x=11.05 y=40.03),2,1,0.22956915,1.4453676,0.16091397,4.0787296,
b515,0,WT_swarmer,agar_4,(x=12.16 y=47.42),2,1,0.616391,1.8152088,0.37029812,4.393076,
b516,0,WT_swarmer,agar_4,(x=12.62 y=72.52),2,1,0.7130965,1.9180726,0.40284714,5.0421896,
b517,0,WT_swarmer,agar_4,(x=12.89 y=62.77),2,1,0.54381466,1.639289,0.36256292,4.902609,
b518,0,WT_swarmer,agar_4,(x=14.72 y=62.90),2,1,0.7129547,2.0491471,0.37633997,4.830251,
b519,0,WT_swarmer,agar_4,(x=14.55 y=9.49),2,1,0.2658455,1.3952299,0.19458844,3.8102732,
b520,0,WT_swarmer,agar_4,(x=14.70 y=67.46),2,1,0.6040547,1.7281528,0.37950426,5.264946,
b521,0,WT_swarmer,agar_4,(x=15.15 y=48.06),2,1,0.39889824,1.6532748,0.25300902,4.612675,
b522,0,WT_swarmer,agar_4,(x=15.46 y=69.22),2,1,0.55598557,1.726249,0.34952855,5.297769,
b523,0,WT_swarmer,agar_4,(x=15.21 y=42.02),2,1,0.18131094,0.971741,0.19085617,3.8303406,
b524,0,WT_swarmer,agar_4,(x=15.71 y=75.66),2,1,0.41083282,1.4047141,0.3083442,5.1623507,
b525,0,WT_swarmer,agar_4,(x=16.01 y=63.79),2,1,0.5075383,1.8004675,0.29611793,4.4209614,
b526,0,WT_swarmer,agar_4,(x=15.65 y=65.21),2,1,0.41092736,1.3757663,0.3177394,5.149428,
b527,0,WT_swarmer,agar_4,(x=15.81 y=29.85),2,1,0.1089,0.9016348,0.12519263,3.727688,
b528,0,WT_swarmer,agar_4,(x=16.07 y=16.77),2,1,0.1933755,1.0859547,0.17956057,3.927089,
b529,0,WT_swarmer,agar_4,(x=17.69 y=48.64),2,1,0.6283965,2.0621383,0.32959613,4.8064857,
b530,0,WT_swarmer,agar_4,(x=18.53 y=55.77),2,1,0.39863828,1.5118515,0.28001535,4.510478,
b531,0,WT_swarmer,agar_4,(x=18.45 y=14.27),2,1,0.25378096,1.1781279,0.2287361,3.994404,
b532,0,WT_swarmer,agar_4,(x=18.51 y=70.28),2,1,0.7733602,2.0728877,0.40153086,5.4928565,
b533,0,WT_swarmer,agar_4,(x=19.53 y=68.46),2,1,0.66450745,1.919623,0.37523606,4.7439,
b534,0,WT_swarmer,agar_4,(x=20.00 y=57.61),2,1,0.43498555,1.6211376,0.28148338,4.4306216,
b535,0,WT_swarmer,agar_4,(x=19.79 y=40.08),2,1,0.25398183,1.2785898,0.20038822,3.8377674,
b536,0,WT_swarmer,agar_4,(x=20.64 y=61.76),2,1,0.58028007,1.6885359,0.37545103,4.6971493,
b537,0,WT_swarmer,agar_4,(x=20.05 y=63.77),2,1,0.6524074,2.1100664,0.33282346,4.8053074,
b538,0,WT_swarmer,agar_4,(x=20.56 y=53.85),2,1,0.5919547,2.1959648,0.2815832,4.6065183,
b539,0,WT_swarmer,agar_4,(x=20.57 y=42.66),2,1,0.30212188,1.3323232,0.24125017,4.1542377,
b540,0,WT_swarmer,agar_4,(x=21.22 y=54.28),2,1,0.31441095,1.2366163,0.2757614,5.075196,
b541,0,WT_swarmer,agar_4,(x=21.27 y=56.02),2,1,0.6401656,1.8580825,0.37356368,5.0594053,
b542,0,WT_swarmer,agar_4,(x=22.14 y=64.58),2,1,0.4592328,1.5509471,0.326051,4.534042,
b543,0,WT_swarmer,agar_4,(x=23.14 y=61.12),2,1,0.54383826,1.763408,0.3363321,5.279882,
b544,0,WT_swarmer,agar_4,(x=24.03 y=49.52),2,1,0.33842188,1.4511272,0.24963146,4.2845407,
b545,0,WT_swarmer,agar_4,(x=24.03 y=42.37),2,1,0.30183828,1.3988008,0.22978646,4.252246,
b547,0,WT_swarmer,agar_4,(x=25.04 y=71.15),2,1,0.53136015,1.9074163,0.2937993,4.826035,
b548,0,WT_swarmer,agar_4,(x=27.22 y=55.58),2,1,0.61648554,1.8510363,0.3608359,4.7585616,
b549,0,WT_swarmer,agar_4,(x=26.68 y=54.58),2,1,0.6162492,2.0117817,0.3313492,4.957953,
b550,0,WT_swarmer,agar_4,(x=28.08 y=72.84),2,1,0.6888492,2.0379117,0.36558476,5.1931043,
b551,0,WT_swarmer,agar_4,(x=27.74 y=49.95),2,1,0.43522188,1.650743,0.27643332,4.8283243,
b552,0,WT_swarmer,agar_4,(x=29.13 y=55.35),2,1,0.47086015,1.7324251,0.28709316,4.5867476,
b553,0,WT_swarmer,agar_4,(x=28.64 y=52.70),2,1,0.36248007,1.4672635,0.2645216,4.481354,
b554,0,WT_swarmer,agar_4,(x=28.98 y=50.33),2,1,0.24162188,1.0480183,0.25084922,4.4738336,
b555,0,WT_swarmer,agar_4,(x=29.00 y=69.98),2,1,0.6161547,1.8481777,0.36139366,5.0397587,
b556,0,WT_swarmer,agar_4,(x=29.87 y=49.67),2,1,0.3625746,1.7130669,0.22333708,4.180125,
b557,0,WT_swarmer,agar_4,(x=29.34 y=40.38),2,1,0.27806368,1.4212345,0.19809957,4.576492,
b558,0,WT_swarmer,agar_4,(x=30.35 y=6.35),2,1,0.21753414,0.98290974,0.23622316,4.162005,
b559,0,WT_swarmer,agar_4,(x=30.67 y=32.38),2,1,0.2656328,1.2647302,0.22596656,4.074222,
b560,0,WT_swarmer,agar_4,(x=31.18 y=34.08),2,1,0.35056916,1.4879293,0.25003073,4.1893115,
b561,0,WT_swarmer,agar_4,(x=33.03 y=44.10),2,1,0.5197801,1.6789674,0.33826023,4.2837877,
b562,0,WT_swarmer,agar_4,(x=33.10 y=33.60),2,1,0.14477462,0.99171203,0.14961034,3.668313,
b563,0,WT_swarmer,agar_4,(x=34.50 y=35.57),2,1,0.22985274,1.1847448,0.20579605,3.9518545,
b564,0,WT_swarmer,agar_4,(x=34.81 y=61.57),2,1,0.49524924,1.9232516,0.27151445,4.4458838,
b565,0,WT_swarmer,agar_4,(x=35.64 y=59.25),2,1,0.35014376,1.6753461,0.22204842,4.154915,
b566,0,WT_swarmer,agar_4,(x=36.12 y=47.01),2,1,0.37500548,1.6399597,0.23960732,4.188387,
b567,0,WT_swarmer,agar_4,(x=35.66 y=68.09),2,1,0.5681328,1.7937313,0.34534213,4.8451166,
b568,0,WT_swarmer,agar_4,(x=36.07 y=65.36),2,1,0.48437813,1.6914614,0.30335644,4.6154428,
b569,0,WT_swarmer,agar_4,(x=36.17 y=50.79),2,1,0.37462735,1.6030169,0.24679187,4.591115,
b570,0,WT_swarmer,agar_4,(x=36.84 y=61.29),2,1,0.39882734,1.70965,0.24616131,4.184935,
b571,0,WT_swarmer,agar_4,(x=36.77 y=67.92),2,1,0.44694376,1.5236932,0.31151602,4.908662,
b572,0,WT_swarmer,agar_4,(x=37.08 y=45.38),2,1,0.2776383,1.4060305,0.20024046,4.1715374,
b574,0,WT_swarmer,agar_4,(x=37.46 y=56.36),2,1,0.5074438,1.7298052,0.30964553,3.9095829,
b575,0,WT_swarmer,agar_4,(x=36.79 y=63.04),2,1,0.5074438,2.1118264,0.25198552,4.6599693,
b576,0,WT_swarmer,agar_4,(x=37.54 y=50.97),2,1,0.3145055,1.3059754,0.2586186,4.2205005,
b577,0,WT_swarmer,agar_4,(x=38.05 y=63.18),2,1,0.3868219,1.4827489,0.27920803,4.492141,
b578,0,WT_swarmer,agar_4,(x=38.22 y=70.14),2,1,0.42264923,1.4618347,0.309753,4.4603186,
b579,0,WT_swarmer,agar_4,(x=38.59 y=45.86),2,1,0.19378906,1.0570954,0.1844623,4.3100576,
b580,0,WT_swarmer,agar_4,(x=39.00 y=75.18),2,1,0.49600548,1.7465851,0.2993678,4.348374,
b581,0,WT_swarmer,agar_4,(x=39.27 y=69.25),2,1,0.42302737,1.4643127,0.3092275,4.8451815,
b582,0,WT_swarmer,agar_4,(x=39.89 y=41.54),2,1,0.41111642,1.7265742,0.25113526,4.185457,
b583,0,WT_swarmer,agar_4,(x=40.07 y=56.26),2,1,0.3257547,1.5105441,0.22930221,4.336831,
b584,0,WT_swarmer,agar_4,(x=40.76 y=48.94),2,1,0.1815,1.0704657,0.1707756,3.6247714,
b585,0,WT_swarmer,agar_4,(x=42.55 y=45.07),2,1,0.48371643,1.657739,0.30585364,4.15024,
b586,0,WT_swarmer,agar_4,(x=42.88 y=71.45),2,1,0.43493828,1.6144551,0.2845657,4.237873,
b587,0,WT_swarmer,agar_4,(x=42.87 y=61.94),2,1,0.3261328,1.3586653,0.25549918,4.2139764,
b588,0,WT_swarmer,agar_4,(x=43.03 y=51.16),2,1,0.16911641,0.9860917,0.17554022,3.9589677,
b589,0,WT_swarmer,agar_4,(x=44.03 y=52.79),2,1,0.5434602,1.9072975,0.30049717,4.306396,
b590,0,WT_swarmer,agar_4,(x=44.60 y=47.88),2,1,0.31460002,1.3943967,0.23973088,4.1204762,
b592,0,WT_swarmer,agar_4,(x=45.02 y=33.03),2,1,0.25391093,1.040774,0.26522452,4.283174,
b593,0,WT_swarmer,agar_4,(x=45.90 y=33.49),2,1,0.16916367,0.91138095,0.19266301,3.859444,
b594,0,WT_swarmer,agar_4,(x=46.42 y=61.28),2,1,0.42340547,1.4830545,0.30531913,4.42017,
b595,0,WT_swarmer,agar_4,(x=46.72 y=46.07),2,1,0.26553828,1.1245601,0.25395408,4.401864,
b596,0,WT_swarmer,agar_4,(x=47.85 y=58.27),2,1,0.32651094,1.7009007,0.193016,3.6299026,
b597,0,WT_swarmer,agar_4,(x=48.01 y=63.03),2,1,0.3624328,1.3530564,0.28506613,4.138695,
b598,0,WT_swarmer,agar_4,(x=47.61 y=74.27),2,1,0.38663283,1.3712933,0.30002156,4.7514114,
b599,0,WT_swarmer,agar_4,(x=49.32 y=55.22),2,1,0.16892734,0.96738195,0.1789348,3.8769736,
b600,0,WT_swarmer,agar_4,(x=49.99 y=67.01),2,1,0.41140002,1.5147111,0.2879577,4.9114623,
b601,0,WT_swarmer,agar_4,(x=50.50 y=70.31),2,1,0.3872,1.4505564,0.28540385,4.285689,
b602,0,WT_swarmer,agar_4,(x=49.99 y=64.95),2,1,0.2904,1.3575987,0.22729021,4.111976,
b603,0,WT_swarmer,agar_4,(x=50.37 y=53.53),2,1,0.18140547,1.0793606,0.1693652,3.648785,
b604,0,WT_swarmer,agar_4,(x=51.77 y=71.65),2,1,0.3635672,1.4321696,0.26685357,4.584403,
b605,0,WT_swarmer,agar_4,(x=51.89 y=53.53),2,1,0.4350328,2.0988636,0.2173215,4.083498,
b606,0,WT_swarmer,agar_4,(x=52.33 y=64.29),2,1,0.16883281,1.0906013,0.1564478,3.8455896,
b607,0,WT_swarmer,agar_4,(x=53.24 y=71.56),2,1,0.3872,1.5328332,0.2678144,4.4771733,
b608,0,WT_swarmer,agar_4,(x=54.92 y=67.86),2,1,0.32632187,1.3933856,0.2491304,4.321731,
b609,0,WT_swarmer,agar_4,(x=55.41 y=62.46),2,1,0.24218906,1.1612531,0.22357468,4.019021,
b610,0,WT_swarmer,agar_4,(x=57.35 y=65.05),2,1,0.22952189,1.2350177,0.18927655,3.9591463,
b611,0,WT_swarmer,agar_4,(x=58.08 y=70.82),2,1,0.41121095,1.5651382,0.2772272,4.6883984,
b612,0,WT_swarmer,agar_4,(x=63.60 y=60.44),2,1,0.16996719,0.94356793,0.18608731,4.147554,
b613,0,WT_swarmer,agar_4,(x=63.47 y=61.57),2,1,0.18093282,0.94045126,0.20004308,4.6022153,
b614,0,WT_swarmer,agar_4,(x=64.33 y=75.27),2,1,0.29021093,1.3749346,0.224421,4.082618,
b618,0,WT_swarmer,agar_4,(x=70.31 y=56.85),2,1,0.15748906,0.90955925,0.17925833,4.0681047,
b619,0,WT_swarmer,agar_4,(x=70.27 y=71.50),2,1,0.17015626,0.9192118,0.19102004,4.192792,
b620,0,WT_swarmer,agar_4,(x=71.74 y=67.81),2,1,0.3490094,1.6907392,0.22002737,4.163514,
b621,0,WT_swarmer,agar_4,(x=71.93 y=58.00),2,1,0.16902187,1.0766915,0.15846536,3.802048,
b840,0,WT_swarmer,agar_4,(x=0.59 y=10.77),3,1,0.5317261,1.8117367,0.30829015,3.4110756,
b841,0,WT_swarmer,agar_4,(x=1.34 y=27.37),3,1,0.3987993,1.583534,0.26594603,2.9095962,
b842,0,WT_swarmer,agar_4,(x=1.09 y=51.27),3,1,0.32629973,0.9356319,0.40487653,2.943486,
b843,0,WT_swarmer,agar_4,(x=1.54 y=20.05),3,1,0.43504536,1.6711875,0.276333,2.9457316,
b844,0,WT_swarmer,agar_4,(x=1.94 y=58.33),3,1,0.5196501,1.6513134,0.34392548,2.8649266,
b845,0,WT_swarmer,agar_4,(x=1.62 y=39.82),3,1,0.4833944,1.5576515,0.3417348,3.3702471,
b846,0,WT_swarmer,agar_4,(x=1.52 y=70.86),3,1,0.29004255,1.2450459,0.25040686,2.2297192,
b847,0,WT_swarmer,agar_4,(x=1.67 y=45.32),3,1,0.66464925,2.1045196,0.3398804,3.0757818,
b848,0,WT_swarmer,agar_4,(x=1.65 y=68.57),3,1,0.78549856,1.996826,0.43504086,3.1895711,
b849,0,WT_swarmer,agar_4,(x=1.95 y=23.18),3,1,0.30211893,1.4666094,0.22053124,2.6782594,
b850,0,WT_swarmer,agar_4,(x=2.52 y=16.30),3,1,0.6163157,2.0506516,0.3250684,3.0378115,
b851,0,WT_swarmer,agar_4,(x=3.21 y=32.71),3,1,0.6525492,2.1561182,0.3242003,3.207434,
b852,0,WT_swarmer,agar_4,(x=3.02 y=19.53),3,1,0.4350594,1.399563,0.3307101,3.2507029,
b853,0,WT_swarmer,agar_4,(x=3.12 y=56.83),3,1,0.7371665,2.1583347,0.36585078,3.4233105,
b854,0,WT_swarmer,agar_4,(x=3.39 y=74.96),3,1,0.9305361,1.9353611,0.53683335,3.710381,
b855,0,WT_swarmer,agar_4,(x=3.65 y=33.79),3,1,0.21750459,0.97422045,0.23833098,2.6303415,
b856,0,WT_swarmer,agar_4,(x=3.62 y=63.06),3,1,0.2537337,0.9706307,0.27908012,2.3338645,
b857,0,WT_swarmer,agar_4,(x=4.12 y=18.86),3,1,0.5558999,2.1261082,0.27413014,3.02548,
b858,0,WT_swarmer,agar_4,(x=4.25 y=16.11),3,1,0.66465515,1.9372687,0.36948866,3.4216385,
b859,0,WT_swarmer,agar_4,(x=4.45 y=38.86),3,1,0.4713151,1.5369979,0.3355411,3.1991744,
b860,0,WT_swarmer,agar_4,(x=4.63 y=32.09),3,1,0.495456,1.5711684,0.34726417,3.1219852,
b861,0,WT_swarmer,agar_4,(x=4.84 y=62.48),3,1,0.4108801,1.302597,0.34989142,3.2141004,
b862,0,WT_swarmer,agar_4,(x=5.49 y=64.96),3,1,0.65256107,1.7625318,0.40379986,3.4846473,
b863,0,WT_swarmer,agar_4,(x=5.84 y=37.25),3,1,0.5196383,1.7640884,0.3094213,2.8102937,
b864,0,WT_swarmer,agar_4,(x=5.99 y=40.16),3,1,0.51959103,1.8721415,0.28984675,2.9259212,
b865,0,WT_swarmer,agar_4,(x=5.98 y=68.98),3,1,0.56793195,1.5826697,0.3951918,3.3122985,
b866,0,WT_swarmer,agar_4,(x=6.61 y=73.86),3,1,0.6403311,1.7030356,0.4082039,2.904159,
b867,0,WT_swarmer,agar_4,(x=6.83 y=18.05),3,1,0.61630243,1.995153,0.33411065,3.450166,
b868,0,WT_swarmer,agar_4,(x=7.16 y=48.40),3,1,0.6767847,2.0620816,0.35495985,3.0383723,
b869,0,WT_swarmer,agar_4,(x=7.38 y=76.16),3,1,0.8339311,1.8597224,0.49680287,3.5887804,
b870,0,WT_swarmer,agar_4,(x=7.12 y=38.49),3,1,0.38666826,1.3193973,0.31233734,3.1662247,
b871,0,WT_swarmer,agar_4,(x=7.01 y=51.81),3,1,0.5921556,1.7674043,0.36540017,3.3721895,
b872,0,WT_swarmer,agar_4,(x=7.71 y=27.97),3,1,0.8580484,2.0885673,0.45181283,3.6181152,
b873,0,WT_swarmer,agar_4,(x=7.64 y=11.45),3,1,0.5317383,1.7972412,0.31077647,3.1737318,
b874,0,WT_swarmer,agar_4,(x=7.75 y=63.64),3,1,0.43519825,1.3691951,0.3542923,2.806211,
b875,0,WT_swarmer,agar_4,(x=8.07 y=67.66),3,1,0.82183105,2.0824285,0.43399745,2.9203455,
b876,0,WT_swarmer,agar_4,(x=8.29 y=17.90),3,1,0.5196324,1.636642,0.34700903,3.5527883,
b877,0,WT_swarmer,agar_4,(x=8.56 y=58.97),3,1,0.5678492,1.692667,0.36673263,3.260035,
b878,0,WT_swarmer,agar_4,(x=8.46 y=61.97),3,1,0.5438619,1.3942635,0.43489972,3.433529,
b879,0,WT_swarmer,agar_4,(x=9.02 y=70.69),3,1,0.4592328,1.5435764,0.3276073,2.8947127,
b880,0,WT_swarmer,agar_4,(x=8.80 y=31.56),3,1,0.31419826,1.032847,0.3414188,2.6058156,
b881,0,WT_swarmer,agar_4,(x=9.99 y=33.62),3,1,0.7612956,1.989914,0.4138113,2.9949954,
b882,0,WT_swarmer,agar_4,(x=9.69 y=34.61),3,1,0.4592092,1.5269698,0.31924897,3.3639019,
b883,0,WT_swarmer,agar_4,(x=9.60 y=63.74),3,1,0.39882734,1.2697383,0.34838948,3.3267267,
b884,0,WT_swarmer,agar_4,(x=10.00 y=14.74),3,1,0.66464925,1.9716405,0.36304668,3.2315583,
b885,0,WT_swarmer,agar_4,(x=10.31 y=74.51),3,1,0.9183475,2.3048823,0.4261452,3.2438586,
b886,0,WT_swarmer,agar_4,(x=9.64 y=16.90),3,1,0.49549147,1.656175,0.31379515,3.473201,
b887,0,WT_swarmer,agar_4,(x=10.37 y=43.71),3,1,0.60410196,1.7003937,0.38569894,3.5125253,
b888,0,WT_swarmer,agar_4,(x=10.02 y=23.27),3,1,0.51960284,1.6961727,0.33252788,3.4722493,
b889,0,WT_swarmer,agar_4,(x=10.89 y=9.57),3,1,0.7009374,1.9565644,0.3857998,3.123992,
b890,0,WT_swarmer,agar_4,(x=10.70 y=7.23),3,1,0.5921526,1.9436184,0.32810473,3.20177,
b891,0,WT_swarmer,agar_4,(x=10.42 y=39.74),3,1,0.38684553,1.1988603,0.36147475,3.3171926,
b892,0,WT_swarmer,agar_4,(x=10.85 y=68.70),3,1,0.62849104,1.7079179,0.39935914,3.1367145,
b893,0,WT_swarmer,agar_4,(x=11.46 y=58.52),3,1,0.7492783,1.8873981,0.4302097,3.653971,
b894,0,WT_swarmer,agar_4,(x=11.23 y=35.31),3,1,0.4471092,1.4411107,0.34261155,3.4376838,
b895,0,WT_swarmer,agar_4,(x=12.29 y=34.14),3,1,0.6526674,2.061048,0.34245262,3.2246685,
b896,0,WT_swarmer,agar_4,(x=11.50 y=2.27),3,1,0.592146,1.6985584,0.37839457,3.4771118,
b897,0,WT_swarmer,agar_4,(x=12.54 y=28.20),3,1,0.7009256,2.0274885,0.3739087,3.5404062,
b898,0,WT_swarmer,agar_4,(x=12.78 y=40.71),3,1,0.8821657,2.232617,0.42448905,3.4882214,
b899,0,WT_swarmer,agar_4,(x=13.33 y=38.19),3,1,0.78550744,2.048433,0.4147521,3.4354475,
b900,0,WT_swarmer,agar_4,(x=13.73 y=18.02),3,1,0.38665646,1.3905885,0.29586297,2.5496628,
b901,0,WT_swarmer,agar_4,(x=13.73 y=19.61),3,1,0.35048643,1.1136804,0.35661256,3.162502,
